rts,symbol,cond,pp
-0.679269158838552,0.0,explicitDeadline,26
0.8527192395640867,0.0,explicitDeadline,26
-0.48505246500769195,0.0,explicitDeadline,26
0.5795052363825448,0.0,explicitDeadline,26
-0.4586115261015065,0.0,explicitDeadline,26
0.7618241770907663,0.0,explicitDeadline,26
0.597958474622432,0.0,explicitDeadline,26
0.49032924362577524,0.0,explicitDeadline,26
-0.6520979438702584,0.0,explicitDeadline,26
-0.6781786444146543,0.0,explicitDeadline,26
-0.6728286556368911,0.0,explicitDeadline,26
0.6092494418878632,0.0,explicitDeadline,26
0.48642980686329246,0.0,explicitDeadline,26
-0.5358200773840459,0.0,explicitDeadline,26
0.6427367211928087,0.0,explicitDeadline,26
0.5099155942662642,0.0,explicitDeadline,26
-0.8980248432347344,0.0,explicitDeadline,26
-0.536641121956178,0.0,explicitDeadline,26
-0.6759585761123603,0.0,explicitDeadline,26
-0.9500749360999119,0.0,explicitDeadline,26
0.6191988405222351,0.0,explicitDeadline,26
0.6317356601085095,0.0,explicitDeadline,26
-0.7318693697396608,0.0,explicitDeadline,26
0.6299487811635774,0.0,explicitDeadline,26
0.5079930204047197,0.0,explicitDeadline,26
-0.629746728467333,0.0,explicitDeadline,26
0.5439830315946702,0.0,explicitDeadline,26
0.5977386039652268,0.0,explicitDeadline,26
0.6020902899137737,0.0,explicitDeadline,26
-0.464293004654494,0.0,explicitDeadline,26
-0.5375539225111594,0.0,explicitDeadline,26
0.7056406390347851,0.0,explicitDeadline,26
0.40845347592713394,0.0,explicitDeadline,26
0.5980475921940921,0.0,explicitDeadline,26
0.8838484624178439,0.0,explicitDeadline,26
0.7446311108460903,0.0,explicitDeadline,26
0.5148417477868535,0.0,explicitDeadline,26
-0.5764885919561908,0.0,explicitDeadline,26
0.4393377578720392,0.0,explicitDeadline,26
0.5440727217807142,0.0,explicitDeadline,26
0.6283158572988878,0.0,explicitDeadline,26
0.8154784875221326,0.0,explicitDeadline,26
-0.7574870404803069,0.0,explicitDeadline,26
0.6232699377106135,0.0,explicitDeadline,26
0.6032218851483464,0.0,explicitDeadline,26
-0.8656660647969672,0.0,explicitDeadline,26
0.6210573471769566,0.0,explicitDeadline,26
-0.6766484049867304,0.0,explicitDeadline,26
-0.6509514188546488,0.0,explicitDeadline,26
0.6640360416300554,0.0,explicitDeadline,26
-0.5989316471390289,0.0,explicitDeadline,26
-0.79036196530998,0.0,explicitDeadline,26
0.5133811992364553,0.0,explicitDeadline,26
0.5688248037759054,0.0,explicitDeadline,26
-0.5713585946566269,0.0,explicitDeadline,26
0.9675923464780485,0.0,explicitDeadline,26
-0.5791617112483751,0.0,explicitDeadline,26
-0.7195228535983013,0.0,explicitDeadline,26
0.6136602858790845,0.0,explicitDeadline,26
-0.6476887467008168,0.0,explicitDeadline,26
-0.8328878807090017,0.0,explicitDeadline,26
-0.7234517591158736,0.0,explicitDeadline,26
-0.49510127495225764,0.0,explicitDeadline,26
0.49118424137994043,0.0,explicitDeadline,26
-0.7084567589591854,0.0,explicitDeadline,26
0.715337158913571,0.0,explicitDeadline,26
-0.45361983677625584,0.0,explicitDeadline,26
0.6800452756896651,0.0,explicitDeadline,26
-0.7099983020498737,0.0,explicitDeadline,26
-0.6765204120297195,0.0,explicitDeadline,26
0.47812829088076625,0.0,explicitDeadline,26
0.47998978435405704,0.0,explicitDeadline,26
0.6052154310324391,0.0,explicitDeadline,26
0.6055977785313684,0.0,explicitDeadline,26
0.5101252968151038,0.0,explicitDeadline,26
-0.7968147374833577,0.0,explicitDeadline,26
-0.5966968513481999,0.0,explicitDeadline,26
-0.5866361063296491,0.0,explicitDeadline,26
-0.81709857943372,0.0,explicitDeadline,26
-0.7801798965480367,0.0,explicitDeadline,26
-0.5380352915333345,0.0,explicitDeadline,26
1.1460302968092526,0.0,explicitDeadline,26
0.9161617331041754,0.0,explicitDeadline,26
0.8532176416325385,0.0,explicitDeadline,26
0.5168699474466281,0.0,explicitDeadline,26
0.5510518498574228,0.0,explicitDeadline,26
-0.4645036733648782,0.0,explicitDeadline,26
0.5862429820542393,0.0,explicitDeadline,26
-0.6220749797374884,0.0,explicitDeadline,26
0.48429950603198363,0.0,explicitDeadline,26
-0.658999912081292,0.0,explicitDeadline,26
-0.5063698323935959,0.0,explicitDeadline,26
-0.6078272492363579,0.0,explicitDeadline,26
-0.7414689398579366,0.0,explicitDeadline,26
0.5737890334737624,0.0,explicitDeadline,26
-0.8340416888584986,0.0,explicitDeadline,26
-0.6776548203910064,0.0,explicitDeadline,26
-0.5585542512375951,0.0,explicitDeadline,26
0.8741853555585981,0.0,explicitDeadline,26
-0.5370021397677116,0.0,explicitDeadline,26
-0.5954358505599413,0.0,explicitDeadline,26
-0.44251365455381864,0.0,explicitDeadline,26
0.6834597791377527,0.0,explicitDeadline,26
-0.6924942676893171,0.0,explicitDeadline,26
-0.7284128850178334,0.0,explicitDeadline,26
0.599005684572833,0.0,explicitDeadline,26
0.497106676402549,0.0,explicitDeadline,26
-0.5853940139456715,0.0,explicitDeadline,26
-0.6088360353365004,0.0,explicitDeadline,26
0.575048442523669,0.0,explicitDeadline,26
0.8503421916156155,0.0,explicitDeadline,26
-0.5497069387442803,0.0,explicitDeadline,26
-0.553050216036434,0.0,explicitDeadline,26
0.6987179675611375,0.0,explicitDeadline,26
0.6345392803794949,0.0,explicitDeadline,26
-0.6198256121282061,0.0,explicitDeadline,26
-0.628659024925749,0.0,explicitDeadline,26
-0.5317485261424595,0.0,explicitDeadline,26
0.5656469995785188,0.0,explicitDeadline,26
-0.6652117333407409,0.0,explicitDeadline,26
-0.6431702916381579,0.0,explicitDeadline,26
0.41696924737176616,0.0,explicitDeadline,26
-0.7628185629532113,0.0,explicitDeadline,26
0.4579154596434766,0.0,explicitDeadline,26
-0.7654321402821609,0.0,explicitDeadline,26
-1.0232725499411242,0.0,explicitDeadline,26
-0.4027502136737196,0.0,explicitDeadline,26
-0.8221351081372912,0.0,explicitDeadline,26
0.6184954929702731,0.0,explicitDeadline,26
0.7226253230260133,0.0,explicitDeadline,26
-0.5928552887955101,0.0,explicitDeadline,26
-0.7924801554032355,0.0,explicitDeadline,26
-0.5979296088132782,0.0,explicitDeadline,26
-0.6235127043517952,0.0,explicitDeadline,26
-0.5112828391080007,0.0,explicitDeadline,26
0.9122407469947911,0.0,explicitDeadline,26
-0.6802063984460727,0.0,explicitDeadline,26
0.7917945403428829,0.0,explicitDeadline,26
-0.5464742803303049,0.0,explicitDeadline,26
0.5380046695100471,0.0,explicitDeadline,26
-0.49156141808698056,0.0,explicitDeadline,26
-0.5578456791942488,0.0,explicitDeadline,26
0.6241541479504148,1.0,explicitDeadline,26
0.5134119532103576,1.0,explicitDeadline,26
0.6219815791661725,1.0,explicitDeadline,26
0.5843247172909729,1.0,explicitDeadline,26
0.5243312966963225,1.0,explicitDeadline,26
0.48083735342567335,1.0,explicitDeadline,26
0.66227183524118,1.0,explicitDeadline,26
0.5995136313729903,1.0,explicitDeadline,26
0.7140589806867874,1.0,explicitDeadline,26
0.49208918842247035,1.0,explicitDeadline,26
0.5480788974548775,1.0,explicitDeadline,26
0.5418004355052143,1.0,explicitDeadline,26
0.623598710583474,1.0,explicitDeadline,26
0.4892801284914614,1.0,explicitDeadline,26
-0.5918733312961674,1.0,explicitDeadline,26
0.6188006560796664,1.0,explicitDeadline,26
0.5377663829553889,1.0,explicitDeadline,26
0.462534438227617,1.0,explicitDeadline,26
0.6002107401064172,1.0,explicitDeadline,26
0.5889251612164386,1.0,explicitDeadline,26
0.6335433159485967,1.0,explicitDeadline,26
0.5182231045780425,1.0,explicitDeadline,26
0.5753580401056149,1.0,explicitDeadline,26
-0.4681179618670373,1.0,explicitDeadline,26
0.5390842398510729,1.0,explicitDeadline,26
0.5648044710610594,1.0,explicitDeadline,26
0.6375490147303381,1.0,explicitDeadline,26
-0.5675799596926268,1.0,explicitDeadline,26
0.5615654132417663,1.0,explicitDeadline,26
-0.6452652201935913,1.0,explicitDeadline,26
0.43904385478304503,1.0,explicitDeadline,26
0.8414968421809691,1.0,explicitDeadline,26
0.9249835820326591,1.0,explicitDeadline,26
-0.6973124115082703,1.0,explicitDeadline,26
0.5698947860011566,1.0,explicitDeadline,26
0.5988776405724852,1.0,explicitDeadline,26
0.8144459523936415,1.0,explicitDeadline,26
0.544863137139707,1.0,explicitDeadline,26
0.5293890962163523,1.0,explicitDeadline,26
0.6117276447763104,1.0,explicitDeadline,26
0.6818975578172753,1.0,explicitDeadline,26
0.4728963941760884,1.0,explicitDeadline,26
0.5433092336272314,1.0,explicitDeadline,26
0.4750349988951914,1.0,explicitDeadline,26
0.6172592367830465,1.0,explicitDeadline,26
-0.48670807903860813,1.0,explicitDeadline,26
0.48145666653507124,1.0,explicitDeadline,26
0.41767499309867573,1.0,explicitDeadline,26
-0.6407892206766108,1.0,explicitDeadline,26
-0.4940248076474297,1.0,explicitDeadline,26
0.6012681985548828,1.0,explicitDeadline,26
0.5144576903408091,1.0,explicitDeadline,26
0.6174053835036345,1.0,explicitDeadline,26
0.564592154628279,1.0,explicitDeadline,26
0.42673381134392674,1.0,explicitDeadline,26
0.5846612782489228,1.0,explicitDeadline,26
0.8290025604746086,1.0,explicitDeadline,26
0.8124859905436959,1.0,explicitDeadline,26
