pp,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
165,explicitDeadline,0.810880829015544,388.05138660478013,371.7937123532621,-0.9541198995321339,-0.9978267612500846,330.3774000118488,355.26100003579603,361.92160001904676,381.859000011813,414.1460000190882,423.310000023863,453.4702000047778,320.351200026274,337.843000047724,339.7938000334426,364.439000011946,404.1110000429208,407.504000000015,434.3252000047362,0.05254901359023348,47.21090099031248,0.043247524960259735,48.03351408532231,0.10440835266821345,386,1,16.25767425151804,0.043706861717950685,empirical,none
166,implicitDeadline,0.9187935034802784,424.4506565656555,373.6582857142981,-0.8665113527388714,-0.9920659013675405,351.86999999999546,383.36999999998824,390.809999999998,418.19999999998254,453.24000000000547,461.799999999996,501.4600000000065,331.7480000000446,343.01000000000204,345.74799999999783,370.739999999991,396.7999999999998,406.8000000000175,432.6039999999806,0.4270358095004918,59.025012252999645,-0.030653124932219094,46.362563846121176,0.09744779582366589,431,1,50.79237085135742,0.1255545486286691,empirical,none
167,implicitDeadline,0.8564705882352941,395.51137637647736,358.4070491833082,-0.940769917620979,-1.03707506860325,328.8094999999742,354.4820000044713,358.89740000595015,383.65600000445556,419.8117000006254,429.41225000000827,478.70239999996244,291.68900000001304,331.714000000036,333.954000000027,355.846000005957,380.859000000055,390.59100000595197,430.647000011872,0.7560431326123819,65.42299332333188,0.3049299615945472,53.44837859630599,0.06352941176470588,425,1,37.10432719316918,0.09630515098227099,empirical,none
168,explicitDeadline,0.7951807228915663,356.35575757575714,334.1209411764738,-1.0406874256830743,-1.1040701069172678,301.4879999999888,325.1749999999305,331.9240000000224,351.900000000023,379.166,387.85499999998103,419.08600000004566,285.3159999999452,309.280000000028,315.700000000093,330.280000000028,355.46000000000936,358.719999999972,391.28799999998864,0.13930791762028102,47.1853547052956,0.2439066534651676,41.831663207701475,0.037122969837587005,415,1,22.234816399283318,0.06338268123419355,empirical,none
169,explicitDeadline,0.8705035971223022,362.2187327823636,356.0166666666665,-1.0227397861105714,-1.039849718428393,315.0639999999836,331.649999999965,336.160000000009,356.639999999898,382.4279999999558,390.14000000001397,425.65200000000186,311.3880000000181,322.05000000001723,329.0100000000557,348.239999999998,373.5300000000163,384.35000000000576,413.297999999998,0.2438979873712913,43.52112688893164,0.6324474831788883,43.43143557639319,0.034722222222222224,417,1,6.202066115697107,0.017109932317821652,empirical,none
170,implicitDeadline,0.8888888888888888,408.76290643974,383.9181876748437,-0.907555280879463,-0.9679721328897158,334.26420015261414,357.63300009538926,365.8351003814717,399.14750014303695,440.6078000953824,451.4325002146072,492.9007003814973,325.97180018121435,355.8415001668908,358.6381001811944,369.7990002860755,404.5255001812297,417.62275030996545,446.2312002288466,1.0344435047059148,67.96476422809381,1.601538132394294,59.40815391216265,0.0763888888888889,432,1,24.8447187648963,0.06041685201025282,empirical,none
171,acc,0.9280742459396751,434.07301754589656,408.22574197393163,-0.8446387535426285,-0.9027052679299502,368.7799000143368,386.302499964251,391.9689000095303,417.635000023816,459.98740009535135,470.86200005959876,521.5264001001258,354.685999999987,373.6320000476555,373.92599995230603,394.515999999945,421.29300009537803,432.24750004767,467.25300009537,1.18580296114204,64.2873242613537,1.339200149224865,50.14720530948607,-99.0,431,1,25.84727557196493,0.05806651438732169,empirical,none
172,acc,0.9675174013921114,433.34248201384105,410.8405714279383,-0.8451234279600082,-0.896305717372095,369.5965999995358,388.120999999635,395.33699999940603,421.54299999924797,455.2977999993138,467.410999998858,510.33819999928863,363.9067999991354,377.453499999363,380.53839999954243,398.77999999967903,414.79779999962767,430.0649999993332,465.01079999924434,1.1063830352986934,59.894603594250825,1.4541501374470616,51.626595651563015,-99.0,431,1,22.50191058590275,0.0511822894120868,empirical,none
173,implicitDeadline,0.8046511627906977,405.0989538568646,373.82885724219904,-0.9238311097267349,-1.0135114763091597,310.74300009536046,347.2347500476902,354.579500071501,388.778500047687,434.1495000238645,451.07374999995204,523.8975000476639,263.2196000334228,323.46750002389325,327.42510009063443,361.2260000715325,405.99430017164855,431.8532501430525,483.6547000333896,0.908192178678609,84.17972820120511,0.6021331323588507,91.21573064209845,0.11627906976744186,430,1,31.27009661466559,0.08968036658242484,empirical,none
174,implicitDeadline,0.8015075376884422,435.4514106583149,402.44303797469473,-0.8513642254577287,-0.9353406770529207,341.8000000000348,385.0,394.40000000004636,432.0,476.0,487.5,538.8,268.6,329.500000000029,367.4,415.0,448.0000000000696,458.500000000029,492.0,-0.03905736462413567,83.72392106617558,0.19449180709241798,88.80008472441345,0.18341708542713567,398,1,33.008372683620166,0.08397645159519196,empirical,none
175,acc,0.9720930232558139,480.05288746809015,522.5269165872014,-0.7549793816303575,-0.6802978000615406,384.6906999189061,407.5659999285052,415.11459994754375,452.3414999046365,507.5327998140421,524.081499928492,613.480699938035,407.9981998664792,423.96899998807925,431.3016999857033,457.764999856969,596.9951999380194,626.9587499404149,666.2261999904873,1.7229917280308642,106.31691760892586,0.8839761070532378,140.9637487893331,-99.0,430,0,-42.474029119111265,-0.07468158156881688,empirical,none
176,explicitDeadline,0.9046454767726161,396.30459459757594,383.54448718338267,-0.9306927055783363,-0.9643002705257936,342.5166000050643,365.12824999776825,372.4917000006188,394.293999998539,417.046499999054,425.883750008172,451.29370000059725,330.45540000894084,370.837999999989,377.7161999982082,387.748999999952,400.98640000773617,402.86450000596255,425.4564000047508,0.11491898972722112,40.08391129348433,-0.6323900351285676,41.19841475273727,0.05324074074074074,409,1,12.760107414193271,0.033607564947457313,empirical,none
177,explicitDeadline,0.9061728395061729,386.06918528458834,347.77360526176403,-0.9592863888221472,-1.0616801199904444,330.07339999895754,347.22299999962,353.542199997604,380.716999999248,410.29619999816623,423.739999997779,456.78139999837157,301.5631999985867,328.34549999979197,329.7278999978417,344.9169999981245,363.25059999858445,366.1129999992555,404.87369999925147,0.17562337601468367,47.442790766451616,0.30536841378122115,36.99698046769421,0.0625,405,1,38.29558002282431,0.1023937311682972,empirical,none
178,implicitDeadline,0.8375870069605569,412.702991689751,365.79828571428743,-0.9054542827986499,-1.033015913802372,313.48000000000997,355.91999999998404,367.179999999993,413.90000000002306,455.23999999999097,461.95999999996303,507.19999999995304,263.5060000000403,293.095000000016,322.1860000000105,363.82999999998697,400.86000000004407,426.16000000001776,474.2999999999997,0.18046910736491248,81.74543848587084,0.4770305028054741,86.20788031788683,0.10440835266821345,431,1,46.90470597546357,0.1275616310037221,empirical,none
179,acc,0.9164733178654292,576.5896405122447,581.0949166547457,-0.5680478841082197,-0.5704131522795804,461.8297999714152,500.7204999761455,512.8008000954054,553.649000095378,605.6491999142105,623.4754999761644,725.0297999618579,428.55999995232605,477.949999940407,495.6330000000305,534.870999928462,646.6859999284495,672.4064999523396,740.418499999971,1.2510447959410147,113.15967023634335,0.987583734505268,143.8142622964869,-99.0,431,0,-4.505276142500975,0.002365268171360735,empirical,none
180,acc,0.9135514018691588,426.86570076743874,388.94267567594306,-0.8713440225577911,-0.9682150166657533,337.795999999857,366.216000000597,370.227000000188,400.95800000056596,444.207999999868,462.892500000424,540.90700000053,289.0458000004288,335.2779999997,346.8916000000436,366.715000000317,417.2296000005328,432.252000000095,491.44360000024335,1.793867033527141,92.83140721629991,1.741400658681194,92.73172961530288,-99.0,428,1,37.923025091495674,0.09687099410796218,empirical,none
181,acc,0.9883449883449883,537.1620400827006,572.9377999809108,-0.6385032505638558,-0.5777423435933626,430.1473999940267,469.17574999402876,479.6942999999506,513.4659999910655,562.6357999868692,578.0397499910539,659.0683000000051,455.13739997616517,528.4789999761849,532.9691999797476,550.9299999939981,605.4659999796893,619.099999976112,703.602199979709,1.7088977682642912,106.41438821554411,0.3636971832770285,129.75720983459362,-99.0,429,0,-35.77575989821014,-0.06076090697049319,empirical,none
182,explicitDeadline,0.9403341288782816,372.9847740638694,346.14847992561283,-0.9934593541239561,-1.0666254632357042,319.4894998712117,339.326250000013,344.9249000428595,370.8210000238325,395.9057999570794,403.63949985693,432.9776999713908,302.0687999523012,316.33099985693104,321.3399998950538,338.100000047678,359.2603999904822,373.884999856935,399.1709999428015,0.14775393123822236,44.79146887828639,0.7498995708977919,38.576739893975514,0.03009259259259259,419,1,26.836294138256562,0.07316610911174803,empirical,none
183,implicitDeadline,0.8816705336426914,435.92522368421044,428.4159607843179,-0.8421144732722209,-0.8628053103792171,357.8014999999078,384.852500000066,397.3874000000068,425.295999999973,461.5149999999616,472.71399999986124,516.888000000047,333.505999999936,381.1125000000465,391.47400000004603,421.751000000048,459.731999999902,465.4074999999725,514.9829999998909,1.5210796186823738,70.69817734641464,0.8153662585426753,76.9504357100076,0.14385150812064965,431,1,7.509262899892519,0.020690837106996263,empirical,none
184,explicitDeadline,0.915,383.0924234836221,357.3056470476072,-0.9681538447399772,-1.0342781805459356,319.38999997021153,341.5679999791465,347.55449998209946,379.76399997022247,416.828999982099,426.860249985068,452.3230000000035,324.2821999797596,332.34524996721274,338.8772999868611,348.66000000001804,364.256599975005,376.89949998207146,407.5543999964135,0.15747048411071604,50.45115678391995,0.6755506159303457,37.17370636279593,0.07407407407407407,400,1,25.786776436014918,0.06612433580595833,empirical,none
185,acc,0.9930555555555556,477.4701398843699,442.914000007974,-0.7517199097870252,-0.8148634846980601,389.6552000118882,422.141000000003,428.8570000262232,468.918000011909,506.8044000167052,515.697000011918,576.9060000238588,429.89340000001255,433.978500000012,435.34020000001175,440.78700000001095,448.7862000095658,450.78600001195446,456.78540001912063,0.9675789141695436,77.917437469053,0.5571299920757404,16.9081386742259,-99.0,432,1,34.556139876395946,0.06314357491103495,empirical,none
186,implicitDeadline,0.8190255220417634,400.21575354106716,379.4631794871843,-0.9243018583764968,-0.9757115000056965,341.9664000001736,361.971999999834,368.1128000000026,397.192999999854,419.91400000008275,427.628999999957,470.60399999998043,333.5654999997701,345.3762499999135,351.2177999998557,376.8369999999415,397.29109999998514,406.5759999999427,439.2843999999692,1.1438049971190989,54.082925355972094,0.5605344467768828,44.79800500216015,0.03248259860788863,431,1,20.75257405388288,0.0514096416291997,empirical,none
187,acc,0.9882903981264637,525.4037843606347,551.13460000052,-0.660265545027607,-0.604174857567082,423.9250000004306,463.27500000027027,476.95630000049715,509.5950000004375,550.1895000006186,560.7852500003063,634.1171000007253,481.73580000035,492.042000000365,498.2154000004404,522.909000000742,579.6802000007476,593.873000000749,640.739600000542,1.7882268058828654,102.97067969514818,0.9025773757145003,81.45062932418753,-99.0,427,0,-25.730815639885236,-0.056090687460525035,empirical,none
188,acc,0.9259259259259259,408.26331500588594,373.44240625596785,-0.9064652236488874,-0.9945663920675792,343.3839000036068,365.28800000671623,369.0588000027173,396.7945000045,428.9912000035667,437.33875001192825,488.5954000083674,321.880800008349,334.36975000669173,337.84730000687415,367.6055000074555,396.8639000036171,397.9842500097,433.9444000089392,1.223905749846459,62.05156207033615,0.9870471702319863,54.152742466762085,-99.0,432,1,34.82090874991809,0.08810116841869187,empirical,none
189,explicitDeadline,0.9090909090909091,400.3355729733479,398.08759459506524,-0.9193558399680418,-0.9261686886746954,358.064500001067,375.2722500000235,380.0923999999419,396.8140000007405,418.43060000024843,423.7862500002085,449.25910000044394,360.7768000011098,377.102000000421,382.3529999998634,402.3540000004,414.1196000008614,424.275999999605,443.2822000007434,0.1178796065898247,35.36856037603792,-0.6739444773071769,39.444949853632934,0.05568445475638051,407,1,2.247978378282653,0.0068128487066535515,empirical,none
190,implicitDeadline,0.9467592592592593,410.5743765281177,377.65739130435776,-0.8967875229629716,-0.9786373308977225,352.2119999999878,375.599999999977,381.335999999987,404.079999999958,431.788000000012,439.719999999972,473.267999999964,331.5479999999746,348.170000000042,355.2760000000124,382.73999999999097,395.5640000000246,396.8700000000535,421.42400000001084,0.747889573426494,48.049544861904174,0.37696246490295554,38.31685141000913,0.03935185185185185,432,1,32.91698522375992,0.08184980793475094,empirical,none
191,acc,0.9693396226415094,465.2969317801989,427.4536153039192,-0.7805454791002489,-0.8558519770119979,379.152000000002,406.0954999046515,415.44299999996997,449.19400000001804,485.472000000009,496.274999952293,571.995999904582,384.69259989506116,394.73499980924,395.1819998664782,419.839999952354,448.13539986652296,464.86399995232904,474.34019999995337,1.8314055110089489,88.25788655151366,0.8134402753346638,49.40846366954102,-99.0,424,1,37.84331647627971,0.07530649791174904,empirical,none
192,acc,0.981042654028436,491.6725507001592,482.41549997022975,-0.7247733355229952,-0.7430800331046501,403.72009998091403,431.18549997018977,439.0760999522291,473.9329999642215,511.72099995587183,521.975499967215,594.7384999606465,420.83359996911634,422.79199997615103,425.8209999773072,450.0839999761665,457.4395999642672,479.9984999702285,589.3049999773739,1.9638362452264997,91.90209523749353,1.9865882170592262,93.55055920809798,-99.0,422,1,9.25705072992946,0.01830669758165493,empirical,none
193,implicitDeadline,0.8495370370370371,391.42861035422294,376.0473846153894,-0.9493864317229326,-0.9895974259611727,324.23200000003,350.070000000007,358.92400000002243,379.87999999988796,415.17600000004757,424.829999999958,472.6759999999776,322.3560000000058,342.840000000026,351.7479999999984,371.89999999990704,391.6479999999978,396.54000000003697,438.6639999999784,0.9697159258421362,60.91325142268764,0.6080044548101029,57.75018209594333,0.05324074074074074,432,1,15.381225738833564,0.04021099423824015,empirical,none
194,acc,0.9559164733178654,525.9393203883615,511.7894736842273,-0.6546151779718348,-0.6865295995768986,439.0,465.0000000000435,475.3,509.500000000058,549.7000000000348,566.0000000000146,638.2000000000003,414.2000000000464,436.5,455.40000000002317,484.000000000029,527.4,567.000000000029,662.6,1.403467330999288,86.00395344007458,0.8269584946246471,98.84813208338196,-99.0,431,1,14.149846704134177,0.03191442160506386,empirical,none
195,explicitDeadline,0.7365728900255755,390.43680555555164,372.03825242718307,-0.9486856983517851,-0.9972550166726487,332.2020000000134,357.72999999998126,363.3259999999715,389.11999999999546,416.5759999999948,425.954999999994,456.7879999999919,316.10399999998043,347.1300000000045,350.780000000005,372.159999999974,400.92000000000695,406.2699999999895,427.9279999999558,-0.31352900800237976,48.78574888519807,-0.415361934638263,47.18714756112211,0.08430913348946135,391,1,18.398553128368576,0.04856931832086364,empirical,none
196,explicitDeadline,0.8838862559241706,357.1088471849852,344.2142857142893,-1.035751349184495,-1.0758893229142017,307.400000000006,327.699999999953,334.38400000005464,354.380000000005,374.2919999999924,380.73999999999097,414.8479999999862,288.8119999999646,307.5,314.5720000000438,335.07999999995803,369.5639999999986,381.179999999993,413.78400000000823,0.25490430195614905,39.34996837056135,0.4284828251568334,48.1067502193466,0.023148148148148147,422,1,12.894561470695919,0.04013797372970673,empirical,none
197,implicitDeadline,0.8878504672897196,423.8962604709754,368.3223541289141,-0.8784675709367185,-1.026004805536189,329.3862999189469,367.62474996427795,379.583599904634,413.645499928447,455.7891998856099,467.12374989272223,539.0553999141265,274.5428999905008,304.2417500476878,312.5242000334078,358.983499904629,380.5723998617262,398.69949989267457,491.2780999856856,0.8280614381276538,86.30980835251867,1.0512626902295914,90.29253325333102,0.14485981308411214,428,1,55.573906342061264,0.14753723459947055,empirical,none
198,explicitDeadline,0.9496402877697842,364.27176767676974,359.7685714285687,-1.017973062252687,-1.0328123515243819,305.679999999993,328.5050000000123,335.58000000001596,363.39000000001397,389.20999999999196,395.610000000008,426.2900000000085,302.02000000001897,322.280000000028,323.79999999998796,363.82000000000704,385.859999999986,395.220000000001,426.359999999986,0.21157084918326136,46.43105787180993,0.08273336572050273,53.05301709476385,0.034722222222222224,417,1,4.50319624820105,0.014839289271694867,empirical,none
199,implicitDeadline,0.7798594847775175,402.07185294950955,339.1871171191841,-0.934994888320936,-1.1084284203024681,307.5806000763086,353.68900009535696,365.0948000762612,389.12400009541295,423.45640007628856,441.748999999952,513.6918000286214,242.0173001287444,279.771000011933,297.6226000000084,339.59350007154,379.93270014307933,386.17125011916477,437.1783001764679,1.0784231767272603,89.6962845895037,0.276285466959882,78.39057314899063,0.09836065573770492,427,1,62.88473583032544,0.1734335319815321,empirical,none
200,acc,0.8886255924170616,445.7004906665955,410.8744042552252,-0.818854300486982,-0.903868582037845,372.405800000206,401.381000001129,408.8020000008752,438.526999998605,472.03699999991784,482.642000000749,532.706799999857,335.6913999998472,360.5540000000035,365.9010000004902,405.004999999248,428.39000000089857,439.2970000014755,488.486800000351,0.8961107688026533,66.83122782820162,1.3457207831085507,73.56311359483156,-99.0,422,1,34.826086411370284,0.08501428155086299,empirical,none
201,acc,0.9767981438515081,423.05331589919933,451.0202000095102,-0.8772114247244516,-0.8362119560440222,339.224999999977,363.027000000002,370.66899990465004,406.760999904654,450.512999999977,459.752999904624,530.201000000001,340.9546999189537,354.2417500833835,357.688300061977,406.1475000475765,473.4824999046629,490.1437499046732,542.1000000858213,1.5870746371573745,82.94156494182343,2.1247547693760414,151.4785167200743,-99.0,431,0,-27.966884110310843,-0.04099946868042936,empirical,none
202,implicitDeadline,0.8631090487238979,410.9036102212644,398.15908475213195,-0.9036337626009919,-0.9435126424033556,329.1694000092339,363.7485000059535,371.5724000056969,404.682500008959,445.0008000056955,454.74200000223925,502.7010000092215,297.18280000119717,352.425500005949,358.8324000088964,405.59300001198403,426.22520000298977,442.4395000074585,493.7120000060418,0.4978369680870541,69.67184418206884,0.33765320708899654,83.6248902551061,0.10208816705336426,431,1,12.74452546913244,0.03987887980236371,empirical,none
203,implicitDeadline,0.8857808857808858,375.5946473654377,359.7554897932756,-0.9897013396620126,-1.0400532435229406,314.0426999995481,340.4242499973627,344.0637999991417,366.4549999969895,392.130099996051,397.9587500000345,446.3970999971727,295.3251999987752,305.29999999702,315.452999997325,341.197999994038,369.3311999973376,407.454999997048,438.9593999973386,1.2917226402710047,56.707042419225694,1.84383748369326,74.00539775870313,0.039627039627039624,429,1,15.839157572162094,0.05035190386092803,empirical,none
204,explicitDeadline,0.9473684210526315,396.527222222223,389.6830000000031,-0.9291663806621858,-0.946031483088994,350.16399999996605,369.27499999997974,374.5679999999817,394.22000000003,418.1299999999875,424.3600000000008,447.852000000043,364.5739999999988,371.48999999997625,372.65599999998824,381.940000000017,403.94599999998456,410.0350000000035,434.74199999999286,0.08552073312463775,36.121514620048075,0.021682521547305048,33.76507711573359,0.12037037037037036,380,1,6.844222222219855,0.016865102426808165,empirical,none
205,implicitDeadline,0.888631090487239,447.6278537857789,430.52602083313104,-0.81151861525766,-0.8473523009726246,379.2783999995216,409.1455000000425,415.72660000026224,440.012999999046,469.2130000001752,478.0574999997335,522.3154000005217,384.7563000003924,407.53624999924773,408.87829999956296,422.863500000327,453.3619999997785,458.5365000003078,485.75679999953115,0.6223318546301048,56.50509438957388,0.24425209648064425,41.797291115229314,0.1554524361948956,431,1,17.10183295264784,0.03583368571496459,empirical,none
206,implicitDeadline,0.974477958236659,379.3041976238158,376.3158181991563,-0.976614037761794,-0.9846601748541706,327.7301999666262,346.7307500357567,352.0860000953773,371.06900007152603,393.1827999475236,403.2102500119215,441.7753000524941,325.162999952328,342.289000047662,348.25899999996204,365.331999904636,391.18399995230703,405.89900002384104,444.06800004769997,1.1081320194899016,47.03305831140301,0.49361800177213466,48.297898288806266,0.018561484918793503,431,1,2.988379424659513,0.00804613709237656,empirical,none
207,implicitDeadline,0.9373549883990719,529.4593812002634,499.4602963093209,-0.6525829002061141,-0.7193668571094058,422.3172000018254,459.396500020899,473.058800007755,517.6850000059346,565.1037000071631,579.6645000104475,650.618600007182,358.282800020254,419.262000023795,447.08360002383137,489.181000023847,527.0090000119526,540.9845000179484,604.9554000167175,1.094997838550035,100.29641537018922,1.081585359149629,118.4452848988182,0.5823665893271461,431,1,29.99908489094247,0.06678395690329175,empirical,none
208,acc,0.9652777777777778,564.145062344056,553.0842666617168,-0.5965291316374589,-0.6145957174721414,423.6305999946258,476.19899999999296,488.0695999904536,534.2339999880639,605.5270000000017,623.10899999406,739.4433999892326,450.5843999970124,480.48649999406143,482.29019999518033,525.654999993974,576.4715999911076,588.094499995583,719.5853999923218,1.607699004766581,132.90326209916546,0.9315630928326082,124.48565523437371,-99.0,432,1,11.060795682339176,0.018066585834682458,empirical,none
209,acc,0.951048951048951,462.23338235294204,419.5180952380941,-0.7838501480491818,-0.8856856645862727,383.538000000012,415.5950000000015,425.53600000002217,448.56000000001245,485.99999999998806,496.26500000001374,540.4999999999651,334.399999999907,372.020000000019,383.800000000047,405.36000000010205,436.159999999974,478.52000000001897,514.959999999963,1.5630873723304257,76.03888694990674,0.6992733622420344,80.71877598297199,-99.0,429,1,42.71528711484797,0.10183551653709089,empirical,none
210,acc,0.9295774647887324,559.6685151521657,587.6067333339655,-0.6061617640848428,-0.5612750447937362,432.68700000148954,475.39724999983474,484.8155000012775,520.0210000001825,576.6270000007645,602.5380000004666,732.596000001533,471.9508999994606,488.4980000002905,497.4584999998447,532.0335000007474,570.581700000283,580.8075000001118,793.9872999994553,1.852459877266129,139.7877870425625,1.79871116161255,160.3490901521032,-99.0,426,0,-27.93821818179981,-0.04488671929110655,empirical,none
211,explicitDeadline,0.6593406593406593,382.86666666668026,356.6854838709837,-0.9726127493503876,-1.0466908440991918,299.8,341.75,353.7,387.5,418.0,424.25,459.2,275.9,306.5,314.8999999999942,351.5,394.1,406.5,438.7,-0.24822962183884617,59.12081571466179,0.12099344066217292,63.01133811194999,0.1554524361948956,364,1,26.181182795696543,0.07407809474880422,empirical,none
212,acc,0.9813953488372092,452.76342180095986,432.25137499988324,-0.8115192441894703,-0.8664261605481272,354.6384000003804,391.76399999992276,401.8575000003677,433.24949999980197,473.56910000000516,491.31499999921675,583.8129999993193,367.66389999948444,376.597750000088,378.068700000335,382.330999999656,403.03179999961867,416.5439999996597,534.9771000000006,1.4174952972609267,93.9829208319342,2.554211694019101,124.44343103506202,-99.0,430,1,20.51204680107662,0.054906916358656854,empirical,none
213,implicitDeadline,0.8912037037037037,416.9863246743954,381.1141276605855,-0.8881545158109674,-0.9805332896240203,340.9354000047664,370.11300002387696,376.7261999571112,404.702999976173,441.711599985696,453.79999997618097,506.11899996184525,308.7683999904434,331.58800002385397,336.599799985683,363.92299999995197,399.1070000143025,429.8460000357735,483.2540000095438,0.9201467343264587,70.46755787780076,0.870275348394647,70.74518218268595,0.10648148148148148,432,1,35.87219701380991,0.09237877381305293,empirical,none
214,acc,0.9488372093023256,516.8165343137382,490.1232272727357,-0.6754318528008781,-0.737717127235456,410.9287999999968,455.4155000000105,462.95450000004166,503.4660000000145,540.7642000000573,553.0032499999941,635.4196999999814,384.4983999999824,417.89125000001525,426.3622000000325,458.1210000000135,491.7220000000319,507.33399999999494,608.7234000000435,1.462446042177623,95.89644789546077,2.12055410790698,124.09805789891043,-99.0,430,1,26.693307041002527,0.062285274434577875,empirical,none
215,acc,0.9790697674418605,420.5260332541575,415.8488888888742,-0.8726804089360954,-0.8783092304038344,364.979999999981,385.900000000023,389.960000000021,414.180000000051,443.660000000033,450.900000000023,486.560000000056,389.2359999999752,412.579999999958,414.97999999995795,422.559999999998,424.872000000003,425.92000000001303,433.12800000000277,0.8627478856972072,48.76075083105685,-1.1515832011817717,18.203769145739162,-99.0,430,1,4.6771443652832545,0.005628821467738909,empirical,none
216,acc,0.9790697674418605,426.74901177851126,442.5346665818974,-0.8621448413557519,-0.8332218021942581,359.11599985696404,383.481000000029,392.31299985694903,414.355999952299,445.577999999979,457.51099995232704,498.822999952361,351.885599933262,392.868000000017,397.0667999809142,428.096999952308,473.12539985694457,483.164999856963,519.782599876029,1.8121154667349957,66.03925322493308,1.1860872968528788,92.50223245922997,-99.0,430,0,-15.785654803386137,-0.028923039161493747,empirical,none
217,acc,0.9722222222222222,606.6266428541898,598.8666666634186,-0.5064661387333741,-0.5342527989470033,525.7536999993956,563.7279999940071,571.5344999970375,601.688999995531,635.1138000000097,644.4557499999935,681.4673999970022,465.6103999941901,517.8154999955148,531.1269999964045,576.0984999962234,701.8151999976163,709.0519999981112,722.1727999970086,0.6206371046560712,70.57018864849951,-0.11974574000356583,126.13417939662978,-99.0,432,1,7.759976190771113,0.02778666021362919,empirical,none
218,explicitDeadline,0.9108433734939759,381.07954502690205,382.55718923429646,-0.9713585319102965,-0.966526409117248,324.1792000142857,348.099750143039,355.1904999951595,381.91050004772853,406.5480001431194,413.19650007155724,439.5181001144348,330.696800057206,354.363000047626,365.147600114439,393.039000095392,403.4124001144194,406.324000143097,426.476999952318,0.0450002685679995,43.593806742238016,-0.6289569146306826,40.109015509615226,0.03935185185185185,415,0,-1.4776442073944054,-0.0048321227930485655,empirical,none
219,acc,0.9907192575406032,517.9317821577396,502.30199991657,-0.676223124101824,-0.7303277257279942,403.0583998760326,449.999999928463,464.5717998950742,498.218999999983,539.3185998951087,551.833999904571,645.1847998760351,358.1761999046372,456.87649990462546,489.77659990462155,529.4724998807656,558.3001998712313,574.89799989271,624.6913999571465,1.459242692285201,105.33178585548194,-1.0005891179062654,153.16995210050604,-99.0,431,1,15.62978224116955,0.05410460162617026,empirical,none
220,implicitDeadline,0.8820754716981132,416.3258583310988,397.78838004482037,-0.8886714932190417,-0.9425674275372354,344.3217000524571,371.10325013115624,377.7132000524082,404.45750002382545,442.3376999713713,455.06074996422075,497.2518000762446,291.7613999618454,344.6590000834332,349.2504000190707,388.75400004768744,422.3545000333338,433.97099996423276,520.3739000572533,1.167209968432432,67.84559336014473,0.7027086378772508,83.17425893275666,0.10377358490566038,424,1,18.53747828627843,0.05389593431819373,empirical,none
221,acc,0.9814385150812065,508.96666666657023,467.49999999985624,-0.6875903981754368,-0.7631056050895167,413.7599999998,452.199999999866,463.0999999999534,502.400000000081,536.9800000000748,548.5499999999155,608.0999999998368,419.2299999998242,448.59999999987474,458.0499999999649,469.949999999895,482.11999999955333,487.7499999996693,508.6599999999322,1.1610067047268706,82.4489021709412,-0.18333411908912606,36.83224518963434,-99.0,431,1,41.46666666671399,0.07551520691407998,empirical,none
222,acc,0.9496402877697842,616.9639570750428,620.347380954653,-0.5175734777888154,-0.5342210007782291,460.4604999761795,510.5332500477232,520.923500047691,565.7580000000014,626.1319999761765,653.8129999403758,826.909500071488,426.550999904634,472.08899999991996,479.10300004773296,540.328999904683,633.403000047692,657.231000000029,855.043000000005,2.15186536699597,184.41734228221637,2.031868166878254,242.90261615264174,-99.0,417,0,-3.383423879610177,0.016647522989413743,empirical,none
223,acc,0.9837587006960556,430.1520754716998,386.1114285714284,-0.8549302373464553,-0.9610481058717265,356.3959999999901,379.13500000000926,387.9659999999855,418.35999999998603,451.1159999999802,461.3100000000268,520.0200000000013,318.6679999999702,355.59999999997706,368.8839999999854,395.04000000003697,415.8200000000074,425.330000000002,444.468000000005,1.0613546158862328,67.09961719940426,-0.5877424818165214,55.587539199783876,-99.0,431,1,44.04064690027138,0.10611786852527116,empirical,none
224,explicitDeadline,0.8781094527363185,384.5570538243635,385.1975510204056,-0.9610926426884384,-0.9588059842243426,335.0200000000068,358.800000000047,365.64799999995176,382.639999999898,403.41200000003437,409.100000000093,440.86399999996644,340.97199999995075,353.46000000002095,359.75999999998623,381.599999999977,403.9759999999544,407.119999999995,438.168000000017,-0.018412952568385477,39.79608409727663,0.16702902716630058,38.14452289923878,0.06944444444444445,402,0,-0.6404971960421335,-0.0022866584640958143,empirical,none
