pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
332,0,explicitDeadline,0.5357142857142857,600.0888888888888,613.4269230769231,-0.5241761044143549,-0.4990051056138793,488.17,535.95,551.11,582.65,644.4599999999999,672.8000000000001,739.45,511.25000000000006,555.375,567.57,612.55,656.84,671.7,725.3299999999999,0.2809020074377888,98.94823120918191,0.037503517213280685,87.57655303994123,0.045454545454545456,168,0,-13.338034188034271,-0.02517099880047563,empirical,none
332,1,explicitDeadline,0.8742857142857143,570.1529411764706,618.8590909090909,-0.5767533661971729,-0.49629833903792603,455.04,493.09999999999997,503.74,551.6,599.52,618.1,721.4200000000001,443.81,589.45,599.44,632.25,668.9899999999999,686.525,752.33,0.792582349072647,101.51127890329252,-0.4859793185399768,109.78442364618336,0.005681818181818182,175,0,-48.70614973262036,-0.08045502715924685,empirical,none
334,0,explicitDeadline,0.6646341463414634,606.4954128440367,558.8363636363637,-0.5124940030715786,-0.6007196897719654,486.0,546.0,555.0,593.0,649.0,668.0,735.4,422.6,455.5,498.8,543.0,635.4,649.5,709.4,0.24379979924166165,95.77284311725934,0.3034360531317309,109.52570536034045,0.06285714285714286,164,1,47.65904920767298,0.08822568670038688,empirical,none
334,1,explicitDeadline,0.7168674698795181,591.2605042016806,613.3191489361702,-0.5402585462466347,-0.5093753254306802,469.4,521.0,536.0,582.0,640.0,665.5,721.8000000000001,444.2,523.5,554.8,616.0,704.5999999999999,714.5,759.8,0.15693190997231443,100.90660744897865,-0.19456144798386246,121.02463033236678,0.056818181818181816,166,0,-22.058644734489576,-0.030883220815954515,empirical,none
335,0,explicitDeadline,0.6163522012578616,620.7224489795918,616.8950819672131,-0.492170433186956,-0.49353000766877403,474.89000000000004,540.575,569.63,622.4000000000001,679.99,688.3,753.18,504.0,547.5,567.5,609.5,656.9000000000001,670.6999999999999,750.6,-0.0019133678917061326,107.18251947280683,0.3513578586731067,90.44675491917792,0.08620689655172414,159,1,3.8273670123787724,0.0013595744818180044,empirical,none
335,1,explicitDeadline,0.6804733727810651,630.9304347826087,589.9833333333333,-0.47050890891823904,-0.5469209434891694,534.56,570.25,578.78,618.4,671.6,693.55,766.6,441.22,490.6,501.95,607.8,643.6299999999998,666.0,739.22,0.3871778141698006,89.90459189911353,0.30366936830544694,116.77945469018015,0.028735632183908046,169,1,40.94710144927535,0.07641203457093038,empirical,none
341,0,control,0.8448275862068966,1237.4380952380952,1582.788888888889,0.1527300922768738,0.38782941158788053,747.02,868.4,902.12,1158.5,1396.12,1492.5,1817.1599999999999,825.0000000000001,1071.1,1237.4,1625.3999999999999,1902.58,2012.55,2244.7200000000003,0.9255805279655472,445.2413677154383,0.3012997688187723,587.2322737497773,-99.0,174,0,-345.3507936507938,-0.23509931931100672,empirical,none
341,1,control,0.8409090909090909,1271.8148648648648,1389.4071428571428,0.18543104788630463,0.29269414283417977,785.1899999999999,943.925,985.51,1204.8000000000002,1435.4199999999998,1517.0749999999998,1945.84,947.27,1123.3,1233.57,1380.5,1527.9499999999998,1557.15,1914.29,0.7831060221063176,431.90481651149935,0.4907877348499329,378.01512994271604,-99.0,176,0,-117.59227799227801,-0.10726309494787514,empirical,none
342,0,control,0.7126436781609196,862.8951612903226,1058.66,-0.1793821085918283,0.02112422849970725,632.8,696.5,719.6,814.0,955.5999999999999,1008.9999999999999,1177.7,744.2,902.5,913.8,1061.0,1165.1999999999998,1226.25,1343.1,0.9889773054788161,226.96559026290393,0.22934343287599732,275.64718724618734,-99.0,174,0,-195.76483870967752,-0.20050633709153554,empirical,none
342,1,control,0.9659090909090909,724.6058823529412,1036.1666666666667,-0.3519891536651112,0.024543767500870155,539.0,584.0,602.0,676.0,775.5,800.75,1011.4999999999999,878.0,1014.75,1023.5,1048.0,1116.0,1146.5,1182.5,1.2892761522707488,188.86416323522653,-1.2859814531533382,158.7871741252003,-99.0,176,0,-311.56078431372555,-0.37653292116598136,empirical,none
344,0,control,0.8579545454545454,674.4529801324503,816.216,-0.41427003133354,-0.2197530657235049,523.5999999999999,578.5,592.1999999999999,635.8000000000001,703.9,743.8499999999999,857.8,637.2,683.4,711.98,800.2,890.5799999999999,910.8000000000001,1013.46,1.2798302669975625,144.59991784596426,0.19176815596078087,151.1656725803404,-99.0,176,0,-141.7630198675497,-0.19451696561003512,empirical,none
344,1,control,0.8959537572254336,679.4574193548386,652.1444444444445,-0.4063930352441704,-0.452834631240108,516.46,583.2,602.0199999999999,666.3,726.84,750.4,858.2,495.08,508.95,541.8299999999999,629.2,697.8299999999999,744.275,891.18,0.5406985489238084,137.32355004111432,0.6561513935176896,154.1747450983584,-99.0,173,1,27.312974910394132,0.04644159599593756,empirical,none
348,0,control,0.7215909090909091,637.2748031496062,714.7816326530613,-0.4647088291445166,-0.34847857364988,505.78,553.55,570.34,620.0,679.8599999999999,698.7,789.28,584.88,627.1,637.0400000000001,698.1,787.8,793.6999999999999,890.38,0.4996382559435965,108.66625399315734,0.2674211778932535,115.10222752237357,-99.0,176,0,-77.50682950345504,-0.11623025549463661,empirical,none
348,1,control,0.7630057803468208,670.9772727272727,642.2365853658537,-0.41252787797689916,-0.4597954847031247,549.3399999999999,593.975,605.86,645.5,712.8199999999999,744.35,831.51,486.3,538.1,554.0,650.1,701.5,712.8,772.1,0.599095616660892,112.50718354735005,0.414195147077018,119.99633485256449,-99.0,173,1,28.740687361419077,0.04726760672622554,empirical,none
356,0,control,0.5340909090909091,1489.8297872340424,1946.621951219512,0.2190115454815477,0.49741844110550726,680.8,817.5,846.7,1184.5,1563.6,1768.25,2650.4,723.3,1088.25,1187.3,1815.5,2188.6,2456.25,3344.8,2.8959895704555048,1113.0623033533168,1.1879926430378942,1140.8441063825287,-99.0,176,0,-456.79216398546964,-0.2784068956239596,empirical,none
356,1,control,0.8505747126436781,1541.2364864864865,1406.923076923077,0.2556994271657251,0.1657704239137091,658.7,851.5,890.0,1244.0,1689.6999999999998,1891.5,2653.2000000000003,632.5,804.5,855.0,1120.0,1480.0,1547.25,2077.0,1.9873590643256829,1040.2923147636334,2.811087823021361,1041.9719352488116,-99.0,174,1,134.31340956340955,0.08992900325201597,empirical,none
357,0,control,0.7272727272727273,953.6171875,965.6999999999999,-0.07452901892244364,-0.06816359999367408,700.64,797.3,826.45,908.45,1016.4399999999999,1086.0,1259.32,689.83,761.85,817.25,902.8499999999999,1039.3799999999999,1082.45,1364.92,1.105020446978752,231.96455271875442,0.688078604344179,257.3599424929994,-99.0,176,0,-12.082812499999932,-0.006365418928769559,empirical,none
357,1,control,0.7840909090909091,893.0108695652174,1070.7473684210527,-0.15965038100988527,0.045704304907652066,607.0500000000001,674.525,697.8499999999999,788.3,985.27,1065.1,1336.8999999999999,806.7299999999999,915.2,936.99,1053.35,1172.5,1191.4250000000002,1387.6700000000003,0.9701172188628415,286.91438349729447,0.5935162241465841,232.28378582038346,-99.0,176,0,-177.7364988558353,-0.20535468591753733,empirical,none
358,0,control,0.7586206896551724,1828.3886363636364,2159.1190476190477,0.48667225302668043,0.6591980242214847,889.04,1129.5749999999998,1213.45,1581.75,2188.04,2272.0,3127.65,1187.31,1300.875,1419.6799999999998,1774.0,2399.98,2765.1499999999996,3486.5299999999993,1.3926480065849913,938.4358112596813,1.5257087711336672,1123.578226620495,-99.0,174,0,-330.73041125541135,-0.17252577119480422,empirical,none
358,1,control,0.8218390804597702,1586.3433566433566,2092.8548387096776,0.3636686955751331,0.6201005822583275,825.64,1033.1000000000001,1091.4799999999998,1395.1,1771.86,1895.9,2457.94,1067.1,1281.55,1457.0,1755.9,2237.7,2301.1000000000004,3361.5,1.9248996972119683,779.1505976002114,1.6072886830350352,1143.091161380319,-99.0,174,0,-506.5114820663209,-0.25643188668319444,empirical,none
368,0,explicitDeadline,0.5232558139534884,477.85222222222217,458.34512195121954,-0.7842388253398295,-0.8093857067411914,285.99,351.725,399.51,477.85,540.3599999999999,570.175,643.9900000000002,344.28,382.875,384.9,449.15,502.01,521.825,616.5900000000001,0.3449022079762482,143.11417005022088,0.6652978535430896,112.44068741246389,0.022727272727272728,172,1,19.507100271002628,0.025146881401361898,empirical,none
368,1,explicitDeadline,0.6379310344827587,466.3216216216216,437.45396825396824,-0.7910002906558865,-0.8669549160623479,338.0,368.4,399.9,438.59999999999997,527.5,547.95,600.7,288.62,338.75,352.78000000000003,438.59999999999997,487.40000000000003,509.90000000000003,585.4599999999999,0.7127523793808354,113.5120749727497,0.8297997652588259,127.52365602860597,0.011363636363636364,174,1,28.86765336765336,0.07595462540646136,empirical,none
369,0,explicitDeadline,0.6604938271604939,606.1056074766354,602.8472727272728,-0.5185784175213362,-0.5255397477356929,444.02000000000004,526.3,549.28,604.9,667.54,678.85,752.8000000000001,451.56,514.6,522.6,600.5,686.62,702.2,765.24,-0.0790207633327083,112.04011060041802,0.1673938219500871,119.09957062855314,0.06896551724137931,162,1,3.258334749362689,0.006961330214356742,empirical,none
369,1,explicitDeadline,0.8152866242038217,595.71796875,620.4137931034483,-0.5341297295906363,-0.5101869900376278,469.44,516.875,525.9900000000001,576.2,644.52,666.5,760.73,416.72,501.2,541.3800000000001,623.9,712.1800000000001,738.3,827.9,0.44853782469126313,108.36453819930493,-0.08150656641425581,155.68257018721948,0.10285714285714286,157,0,-24.6958243534483,-0.02394273955300852,empirical,none
371,0,explicitDeadline,0.43037974683544306,634.3205882352942,626.8788888888889,-0.47139436538646,-0.4807983064680479,485.91999999999996,549.525,579.14,622.2,684.63,705.325,788.0200000000001,496.99,554.6,568.07,617.8,672.5299999999999,703.625,752.9200000000002,0.08522458820295269,113.47803858650299,0.07018011080700665,103.2236042320828,0.08139534883720931,158,1,7.441699346405244,0.009403941081587874,empirical,none
371,1,explicitDeadline,0.8705882352941177,595.9121621621622,659.6136363636364,-0.5323773751799579,-0.4261505137139233,464.58,518.5250000000001,544.79,587.75,651.92,669.6,733.3000000000001,535.44,584.4000000000001,602.85,656.3500000000001,713.5,723.55,772.2400000000001,0.11076810298107508,101.39071721883816,0.013495996090052746,94.80935404652124,0.022988505747126436,170,0,-63.701474201474184,-0.10622686146603455,empirical,none
374,0,explicitDeadline,0.7365269461077845,581.2268292682926,636.8022727272727,-0.5560667043599482,-0.46451239930715454,466.38,521.8499999999999,531.14,578.3000000000001,616.1400000000001,624.25,720.7799999999999,499.62,556.0,562.77,635.7,707.23,725.75,778.25,0.5524054713083768,96.65048495224121,0.15429319121195448,104.3120151580943,0.05113636363636364,167,0,-55.57544345898009,-0.09155430505279366,empirical,none
374,1,explicitDeadline,0.9186046511627907,583.7626582278481,602.5642857142857,-0.5551096630247313,-0.5129225785146345,452.90000000000003,495.575,511.86,572.05,640.96,663.625,729.7600000000001,523.86,559.625,568.0100000000001,593.4,627.81,631.775,691.25,0.3974850134809203,107.98801566214082,0.5702275266384911,71.36538276463499,0.022727272727272728,172,0,-18.80162748643761,-0.042187084510096784,empirical,none
375,0,explicitDeadline,0.6871165644171779,604.5553571428571,678.4901960784314,-0.520014753865479,-0.39762017693246804,485.26000000000005,517.875,522.8299999999999,583.3,657.17,694.525,765.9300000000001,567.3000000000001,595.0500000000001,607.7,667.3,733.0,749.5999999999999,816.6,0.4600163216419683,112.24181010214701,0.12470278211761657,95.16575488042314,0.06321839080459771,163,0,-73.93483893557425,-0.12239457693301098,empirical,none
375,1,explicitDeadline,0.6951219512195121,613.2403508771929,608.646,-0.4983548409421049,-0.5081599741229179,515.02,560.725,567.59,600.25,650.85,660.3249999999999,716.47,493.29,533.575,551.01,599.45,647.11,655.4250000000001,721.98,0.6430815065374319,85.46870950412539,0.56839588783412,95.09121766783207,0.06285714285714286,164,1,4.594350877192937,0.009805133180812997,empirical,none
376,0,explicitDeadline,0.8383233532934131,605.7285714285714,668.5185185185185,-0.5147735834602469,-0.41633863312273833,492.0,529.5,542.0,588.5,655.9,676.75,747.6,518.8,557.0,575.8,703.0,733.0,749.0,804.2,0.48066270078249307,100.68219412474006,-0.17292287846299095,110.23554165456187,0.05113636363636364,167,0,-62.78994708994708,-0.0984349503375086,empirical,none
376,1,explicitDeadline,0.5302013422818792,689.3924050632911,643.1,-0.3806678328851735,-0.45953028720203876,571.0,626.0,638.4,681.0,750.5999999999999,765.5,811.4,490.6,541.75,559.7,636.0,710.9,747.75,826.2,-0.018861822275867888,90.74130850821214,0.24111574110898512,122.92110701878927,0.1534090909090909,149,1,46.292405063291085,0.07886245431686528,empirical,none
377,0,explicitDeadline,0.8058823529411765,596.5912408759124,636.939393939394,-0.5263750702532494,-0.459098600300728,504.4,535.0,542.0,572.0,636.0,651.0,721.0,553.6,575.0,579.2,624.0,670.0,685.0,765.8,0.7680517492985022,86.02124863562058,0.6298248591624983,83.30026237726511,0.03409090909090909,170,0,-40.34815306348162,-0.06727646995252134,empirical,none
377,1,explicitDeadline,0.8208092485549133,593.1971830985915,615.8709677419355,-0.532706021466516,-0.4919998212224235,483.5,530.0,534.6,585.0,628.4,639.5,716.8,521.0,571.5,589.0,615.0,653.0,658.5,711.0,0.5313350260293097,87.15253111615326,0.2887216920431442,75.61161371794852,0.011428571428571429,173,0,-22.673784643343993,-0.04070620024409255,empirical,none
378,0,explicitDeadline,0.7068965517241379,599.9918699186992,634.0588235294117,-0.5221022915256556,-0.4683942362734282,482.20000000000005,536.5,550.0,595.0,650.0,658.0,720.6,534.0,546.5,552.0,636.0,689.0,703.0,754.0,0.2612935491276371,90.35880171911357,0.2983286776913725,102.52968580166544,0.011363636363636364,174,0,-34.06695361071252,-0.05370805525222738,empirical,none
378,1,explicitDeadline,0.8295454545454546,570.1506849315068,637.9333333333333,-0.5757641423851191,-0.4669358457643905,468.0,491.25,500.5,549.0,618.0,637.75,717.0,482.0,550.75,560.0,642.5,719.1,730.75,822.1,0.6634427638151577,97.46888751807104,0.02347147062392157,119.10555542598901,0.0,176,0,-67.78264840182646,-0.10882829662072857,empirical,none
381,0,control,0.7023809523809523,850.5025423728814,860.554,-0.19103562494335108,-0.16553360594619998,608.4699999999999,697.65,728.64,812.6,953.1500000000001,978.7,1150.97,694.02,755.0749999999999,765.42,812.05,928.29,973.3000000000001,1096.74,0.6025520512268988,208.73096595217314,0.5583199363064897,154.70921269878392,-99.0,168,0,-10.051457627118566,-0.0255020189971511,empirical,none
381,1,control,0.8563218390804598,801.5859060402685,843.1360000000001,-0.24223111617703463,-0.19025617884972132,629.9999999999999,684.5,696.48,764.0,846.06,876.9,1018.7600000000002,672.98,721.7,760.04,846.6,934.42,945.0,1086.8000000000002,1.466146546125398,175.74327099498896,0.27173570884385945,169.15197772023438,-99.0,174,0,-41.55009395973161,-0.051974937327313314,empirical,none
382,0,control,0.7151162790697675,850.7520325203252,847.4061224489797,-0.19673361488890445,-0.1966072864693205,623.72,686.1,698.54,775.1,918.04,953.0,1222.3600000000001,571.06,705.7,738.22,823.9,924.92,945.1,1134.9,1.187087986238789,241.0514190264962,0.566003216892494,214.88058254156275,-99.0,172,1,3.3459100713455427,-0.0001263284195839598,empirical,none
382,1,control,0.8895348837209303,765.8830065359477,923.3842105263158,-0.2971751683588728,-0.10819392825981917,566.16,628.6,641.76,720.6,820.72,859.1,1024.1399999999999,673.64,778.9000000000001,794.5000000000001,853.1,984.84,1050.0,1221.9599999999998,1.3645251307993629,201.5280344187645,0.8478573167062455,233.5408702351163,-99.0,172,0,-157.50120399036803,-0.18898124009905365,empirical,none
385,0,explicitDeadline,0.8081395348837209,519.4136690647482,559.7363636363636,-0.6764881780211452,-0.6074324264293971,389.90000000000003,424.04999999999995,441.21999999999997,501.90000000000003,577.22,600.1,650.64,417.92,469.3,475.58,500.29999999999995,603.14,645.3,780.1800000000001,0.6398521136110508,109.96167066165047,0.7850991877481074,136.88225281738914,0.022727272727272728,172,0,-40.32269457161544,-0.06905575159174815,empirical,none
385,1,explicitDeadline,0.7906976744186046,557.4036764705882,567.0,-0.6073228989891231,-0.5929395834539604,404.85,460.425,483.85,544.8,608.1,643.225,725.45,409.9,453.275,471.85,552.65,638.7,654.9,720.0,0.3664454800054699,119.603287709109,0.25289035385380615,129.03415051838022,0.022727272727272728,172,0,-9.596323529411848,-0.0143833155351627,empirical,none
